Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,362,N/A,2021-01-28 21:26:05 EST,2021-01-29,21:26:05,Link,2,1,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/299208331360137/permalink/412496710031298,"""Safe and effective""..",https://thevaccinereaction.org/2020/12/over-3000-health-impact-events-after-covid-19-mrna-vaccinations/,,,"Over 3,000 “Health Impact Events” After COVID-19 mRNA Vaccinations","More than 3,000 ""Health Impact Events"" experienced following vaccination with Pfizer/BioNTech COVID-19 vaccine.",,,,-10
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2347,N/A,2021-01-28 21:24:30 EST,2021-01-29,21:24:30,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1058835654602196,,https://www.rebelnews.com/full_video_avi_yemini_arrested_for_journalism_on_australia_day,,,This is a re-share of a post,,,,,-40
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2347,N/A,2021-01-28 21:14:57 EST,2021-01-29,21:14:57,Native Video,0,0,0,0,0,0,0,0,0,0,share,-,0,0,0,00:00:00,https://www.facebook.com/groups/643541389464960/permalink/1058832371269191,,https://www.facebook.com/groups/1556849354501021/permalink/1564179747101315/,,,Marcoz,"🍕 PIZZAGATE FULL CUT 2020🍕
-

-
#SaveTheChildren
#SaveOurChildren
#ChildrensLivesMatter",,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2347,N/A,2021-01-28 21:03:06 EST,2021-01-29,21:03:06,Link,1,0,0,0,0,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1058828331269595,,https://www.facebook.com/groups/TOTDW/permalink/3103036756465788/,,,This is a re-share of a post,,,,,-20
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2347,N/A,2021-01-28 20:14:09 EST,2021-01-29,20:14:09,Native Video,0,0,0,0,0,0,0,0,0,0,share,-,0,567834,0,00:30:48,https://www.facebook.com/groups/643541389464960/permalink/1058812171271211,Live DC... https://www.facebook.com/949470265137021/posts/3684838351600185/?sfnsn=mo&d=n&vh=e,,,,This is a re-share of a post,"What's going on in D.C., people?

Have you ever heard of the 'boiled frog' principle?

Have you noticed the walls closing in on the DS so slowly it's tough to notice?

Link: https://www.youtube.com/watch?v=ScDE2pVozCY&t=415s&ab_channel=MustangMedic",,,,-38
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,362,N/A,2021-01-28 20:02:25 EST,2021-01-29,20:02:25,Link,2,1,0,0,0,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/299208331360137/permalink/412469873367315,"These multi-billion-dollar transnational corporations are not just going to make something that isn't going to go to market. It doesn't matter if the vaccines don't actually stop transmission, these big tech companies have enough media, politicians, and bureaucratic institutions on their payroll to make the ""science"" fit their business plan..",https://www.cnn.com/2021/01/16/tech/coronavirus-vaccine-records-microsoft-salesforce/index.html?utm_term=link&utm_source=fbbusiness&utm_medium=social&utm_content=2021-01-23T17%3A03%3A23,,,"Microsoft, Oracle and other tech giants team up Covid-19 vaccine 'passports'","With coronavirus vaccines now rolling out across the United States, businesses and schools are considering how, and what it will take, to safely resume in-person operations.",,,,-10
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2347,N/A,2021-01-28 19:20:38 EST,2021-01-29,19:20:38,Native Video,1,1,0,0,0,0,0,0,0,0,share,No,0,22451,0,00:23:54,https://www.facebook.com/groups/643541389464960/permalink/1058791817939913,,https://www.facebook.com/wayne.glew.12/videos/2905272569757465/,,,Wayne,"The Truth About The #Murderers and #Traitors of this country!

https://m.facebook.com/story.php?story_fbid=2905272569757465&id=100008242500370",,,,-19
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2347,N/A,2021-01-28 19:16:29 EST,2021-01-29,19:16:29,YouTube,2,1,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1058790471273381,All great now ! Go for it !,https://youtube.com/watch?v=_sKX2Gk7eFY&feature=share,,,When Cancel Culture Cancels Everything,Take a stand against censorship. Join my Awakened Warriors Email List - https://awakenwithjp.com/joinmeGrab your Sleep Remedy Here - https://docparsley.com/j...,,,,-9.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2347,N/A,2021-01-28 19:11:18 EST,2021-01-29,19:11:18,Link,11,0,0,9,0,0,0,1,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1058788837940211,,https://www.rebelnews.com/full_video_avi_yemini_arrested_for_journalism_on_australia_day,,,FULL VIDEO: Avi Yemini ARRESTED for journalism on Australia Day,"The fearless source of news, opinion, and activism that you won't find anywhere else.",,,,-1.82
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2347,N/A,2021-01-28 18:58:35 EST,2021-01-28,18:58:35,YouTube,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1058784691273959,She’s cured !,https://youtube.com/watch?v=Xn0QbIiO2HE&feature=share,,,I LOVE JOE BIDEN,Kaitlin has seen the light and is happy to announce that she loves Joe BidenWatch KAITLIN BENNETT UNCENSORED at https://libertyhangout.tv[FOLLOW KAITLIN]Parl...,,,,-38
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,362,N/A,2021-01-28 18:29:42 EST,2021-01-28,18:29:42,Link,8,0,1,1,0,0,0,1,5,0,,-,0,0,0,N/A,https://www.facebook.com/groups/299208331360137/permalink/412442110036758,,https://www.usnews.com/news/education-news/articles/2021-01-12/la-schools-chief-kids-must-get-coronavirus-vaccine-to-return?src=usn_fb,,,LA Schools Chief: Kids Must Get Coronavirus Vaccine to Return,The admission marks the first acknowledgement from the head of a major school system that the coronavirus vaccine is likely headed to the list of required school immunizations.,,,,-2.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2347,N/A,2021-01-28 18:26:14 EST,2021-01-28,18:26:14,Link,6,5,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1058772637941831,,https://welovetrump.com/2021/01/27/merck-stops-covid-vaccine-studies-showed-people-better-off-catching-virus-and-recovering/,,,"Merck Stops COVID Vaccine: ""Studies Showed People Better Off Catching Virus and Recovering!""",This is a stunner. And it’s 100% true. Even confirmed by CNN of all places. Merck halting all work on its COVID vaccine…. Why? Because it’s data showed the immune response was “inferior” to just catching the virus and recovering! Oh my! Check this out: Merck Suspending Vaccine Research as ...,,,,-3.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2347,N/A,2021-01-28 18:12:23 EST,2021-01-28,18:12:23,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1058767657942329,,https://www.facebook.com/groups/643541389464960/permalink/1057600598059035/,,"11:42 85% Traçey New an affair with firrry Califorri olc WaN their Harris waS she came out publicly dato his 60th birthday party, despite his wite 36 yoars bning attendance CA State Speaker Willie Brown with ""high-end"" call girl Kamala Harris, 1994.",This is a re-share of a post,bugger....said a lot of DemocRATS......that's the new Vice President......,,,,-42
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2347,N/A,2021-01-28 18:03:17 EST,2021-01-28,18:03:17,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1058764777942617,Fb you lie its my content You tried to remove you C.o.m.y bast!@#$,,,,,,,,,-42
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2347,N/A,2021-01-28 17:58:33 EST,2021-01-28,17:58:33,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1058763121276116,,,,,,,,,,-42
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2347,N/A,2021-01-28 17:58:21 EST,2021-01-28,17:58:21,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1058762994609462,,https://www.break.ma/news/19287549,,,Taiwan independence 'means war': China,A Chinese defence ministry spokesman has warned Taiwan,,,,-42
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2347,N/A,2021-01-28 17:58:10 EST,2021-01-28,17:58:10,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1058762867942808,,https://www.break.ma/news/19260830,,,Lockdown protesters injure Lebanese troops,The Lebanese army has clashed with protesters who are urging the government to ease a coronavirus lockdown or provide people with compensation.,,,,-42
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2347,N/A,2021-01-28 17:57:46 EST,2021-01-28,17:57:46,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1058762657942829,,https://www.break.ma/news/19260830,,,Lockdown protesters injure Lebanese troops,The Lebanese army has clashed with protesters who are urging the government to ease a coronavirus lockdown or provide people with compensation.,,,,-42
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2347,N/A,2021-01-28 17:57:25 EST,2021-01-28,17:57:25,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1058762461276182,Our govt doesn't care about The elderly and disabled Proof of deaths in other countries falls on deaf ears and fb just removed my post of Germany warning of v.a.c people over 65.Our govt stated We will do our own investigation report on Perth news now.,https://www.break.ma/news/19314180,,,Warning over virus jab for elderly,Safety concerns about giving the AstraZeneca jab to people aged over 65 threaten to harm public confidence in Australia's coronavirus vaccine rollout.,,,,-42
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2347,N/A,2021-01-28 17:25:43 EST,2021-01-28,17:25:43,Native Video,0,0,0,0,0,0,0,0,0,0,share,-,0,0,0,00:00:00,https://www.facebook.com/groups/643541389464960/permalink/1058752131277215,,https://www.facebook.com/groups/wethefreethinkers/permalink/1065230610626876/,,,Peter,"CHINESE ON THE ATTACK AFTER BIDEN BECOMES PRESIDENT      """"""""""""    PRESIDENT   SORT OF    """"""",,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2347,N/A,2021-01-28 17:20:05 EST,2021-01-28,17:20:05,Link,1,0,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1058742654611496,"THANKS TO FACEBOOK AND THE SPEECH POLICE - MORE PEOPLE DEAD. Back in August 2020 we wrote this on treating the coronavirus– The liberal mainstream media can’t hide this truth from the American public forever. The latest international testing of hydroxychloroquine treatment of coronavirus shows countries that had early use of the drug had a 79% lower mortality rate than countries that banned the use of the safe malaria drug. This means that Dr. Fauci, Dr. Birx, the CDC, the liberal fake news media and the tech giants have been pushing a lie that has had deadly consequences! America had lost (reportedly) over 150,000 lives at that time. TRENDING: EXCLUSIVE: Independent Journalist Tayler Hansen: A Riot that Turned Deadly, What I Witnessed at the US Capitol Riot Today that number is at 440,000. We now know that that number could have been lowered significantly if HCQ use would have been promoted in the US! A new study posted in the American Journal of Medicine in January found that early treatment of coronavirus patients with hydroxychloroquine lowered the mortality rate for the disease.",https://www.thegatewaypundit.com/2021/01/440000-americans-dead-facebook-american-journal-medicine-admit-stand-hcq-wrong-people-prosecuted/?utm_source=Facebook&utm_medium=PostTopSharingButtons&utm_campaign=websitesharingbuttons,,,"After 440,000 Americans are Dead - Facebook and American Journal of Medicine Admit Their Stand on HCQ was Wrong -- These People Should be Prosecuted!",Back in August 2020 we wrote this on treating the coronavirus– The liberal mainstream media can’t hide this truth from the American public forever. The latest international testing of hydroxychloroquine treatment of coronavirus shows countries that had early use of the drug had a 79% lower morta...,,,,-21
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2347,N/A,2021-01-28 17:02:45 EST,2021-01-28,17:02:45,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1058743164611445,,https://spiritlifestyle.com/what-is-happening-spiritually-2021,,,What is happening spiritually 2021,"The Spirit Realm affects the Natural Realm It's important to know what is happening spiritually at any given time, because what happens in the spirit realm actually",,,,-42
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2347,N/A,2021-01-28 16:54:11 EST,2021-01-28,16:54:11,Photo,15,9,2,4,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1058740334611728,,https://www.facebook.com/photo.php?fbid=10159857672881515&set=p.10159857672881515&type=3,,"CHINA BUILT 60 COAL ANTS LAST YEAR, AND COMMISSIONED 90 MORE AROUND THE WORLD IF YOU CALL FOR CLIMATE ACTION WITHOUT FOCUSING ON CHINA, YOU ARE NOTHING BUT A HYPOCRITE...",Scott,,,,,-1.53
Vaccine Induced Autoimmune Disease,,1605232133111028,none,,,2020-01-05 23:46:23 EST,1588,N/A,2021-01-28 16:33:05 EST,2021-01-28,16:33:05,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1605232133111028/permalink/2549099432057622,,https://www.facebook.com/photo.php?fbid=2756557087940864&set=p.2756557087940864&type=3,,"COVID-19 Coronavirus Vaccine Sy 50ml 1""",Kathy,"Erica Khan
7 hours ago
It's  interesting to note that some vaccines experience an immediate  hypersensitivity reaction to these injections, while others don't notice  anything for a week or two.  Also, several of the deaths that have been  reported to VAERS occurred 2-3 weeks after the injection.   Coincidentally, this is the amount of time it takes for the cells to be  ""transfected"" with the mRNA and to begin producing the spike protein of  the SARS-COV-2 virus (or whatever protein they've coded for ~ Moderna's  vaccine also includes the genetic sequence for producing bacterial  Flagellin, presumably as an adjuvant).  Depending on which cells of the  body were successfully ""transfected"" and programmed to produce these  foreign proteins, I suspect that if enough of those cells were in vital  organs (such as the heart or brain, as the manufacturers'  biodistribution studies have in fact shown), the immune system would be  signaled to attack those organs and death would likely ensue.
Erica Khan
8 minutes ago
Sure,  go ahead and share, Kathy.  In hindsight I should have also mentioned  that the lipid nano-particles used to encapsulate and protect the mRNA  in these vaccines have an AFFINITY for the BRAIN, which might explain  the raging headaches people have complained about after receiving the  injections. I shudder to think what sorts of neurological disease  processes might be set in motion as a result of this type of toxic  inflammatory insult.",,,,-38
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,41195,N/A,2021-01-28 16:10:47 EST,2021-01-28,16:10:47,Photo,10,5,0,1,4,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159999891306789,Please share far and wide!,https://www.facebook.com/photo.php?fbid=10158989095430011&set=gm.10159999891306789&type=3,,,Photos from Amy Em's post,,,,,-6.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2347,N/A,2021-01-28 16:03:55 EST,2021-01-28,16:03:55,Native Video,5,3,0,2,0,0,0,0,0,0,share,No,0,5004,0,00:02:07,https://www.facebook.com/groups/643541389464960/permalink/1058722647946830,,https://www.facebook.com/viktory.fantastic.5/videos/178006994075393/,,,Viktory,"Welkom in het circus, en wij de mensen wakker of niet zijn zo dom dat we de palen van de tent overeind houden!",,,,-3.8
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,362,N/A,2021-01-28 15:56:31 EST,2021-01-28,15:56:31,YouTube,2,1,0,0,0,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/299208331360137/permalink/412394333374869,Please help me share this little video [The Broad Way - YouTube](https://www.youtube.com/watch?v=V7viq1slaSs),https://www.youtube.com/watch?v=V7viq1slaSs,,,The Broad Way,"Thought I would do something different and sing a song for you guys.Hope you enjoy!p.s. - If you happen to hate my song, that doesn't mean you have to unsubs...",,,,-0.86
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,362,N/A,2021-01-28 15:16:03 EST,2021-01-28,15:16:03,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/299208331360137/permalink/412378746709761,,https://www.facebook.com/photo.php?fbid=624061330638&set=p.624061330638&type=3,,,John,"Back from a 3-day Facebook lockdown for posting and quoting scientific studies.. yup. 

The article in question is a scientific study that was published on Pubmed.gov- the National Institute of Health's website, regarding informed consent in the COVID “vaccine” trials, and I quoted the results of the study in the post with no commentary of my own, and for doing this, my account was restricted for three days.  And then when I was presented an ""opportunity"" to give feedback and appeal as to why this was wrong, I was repeatedly unable to actually send my message to FB staff, despite multiple attempts to do so at multiple times..

This study was published by credible authors who had authoritative degrees and titles and multiple papers published on the NIH's site as well.  In other words, these are ACTUAL scientists and experts in the field. Facebook ""fact checkers"" are not.  So how are they in a position to, in any credible way, declare that the published research of actual experts in the field is ""false information"" that could lead to ""physical harm""?  Particularly when the information is coming from the website of Dr. Fauci's own NIH?  If anything, this completely discredits and makes a mockery of their entire ""fact checking"" system.

This Orwellian nonsense isn’t about “science” or “public safety”.  This is about big tech protecting its own interests that it has in propagating and maintaining this scam..",,,,-36
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2347,N/A,2021-01-28 15:15:13 EST,2021-01-28,15:15:13,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1058704251282003,Be prepared!,https://thenewdaily.com.au/weather/2021/01/28/thunderstorms-flash-floods-australia/,,,"Thunderstorms, flash floods on the way for four states","Storms and heavy rain are forecast for four Australian states from Thursday afternoon, prompting warnings from the weather bureau.",,,,-42
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,41195,N/A,2021-01-28 14:28:50 EST,2021-01-28,14:28:50,Status,2,0,2,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159999721616789,Hi. I’m wondering if anyone can help me with a naturopath recommendation please for the new forest area. Someone who has plenty of experience in allergies would be great! It’s for my 3 yr old.,,,,,,,,,-17.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2347,N/A,2021-01-28 13:59:29 EST,2021-01-28,13:59:29,Native Video,0,0,0,0,0,0,0,0,0,0,share,No,0,3313,0,00:01:29,https://www.facebook.com/groups/643541389464960/permalink/1058674401284988,,https://www.facebook.com/TG.NetWork.News/videos/756957704511107/,,,TG Network News,Homeless Man Exposes The Government- When you know way too much and have to fall off the grid to survive!  This is something the young needs to hear!,,,,-38
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,41195,N/A,2021-01-28 13:53:57 EST,2021-01-28,13:53:57,Status,1,0,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159999593046789,"Mold!! Any experts on here or mold inspectors (UK) only. I’m after some advice, if anyone can recommend a company, person. I’m getting mixed information and mold removal from companies!",,,,,,,,,-35
New Yorkers for Medical Freedom and Parental Rights,,1218342048354149,none,,,2020-01-05 23:47:04 EST,2012,N/A,2021-01-28 12:32:18 EST,2021-01-28,12:32:18,Native Video,2,0,0,2,0,0,0,0,0,0,share,No,0,694643,0,00:06:05,https://www.facebook.com/groups/1218342048354149/permalink/1650021288519554,,https://www.facebook.com/rfkjr/videos/594093271189011/,,,"Robert F. Kennedy, Jr","Why are OG villains like Paul Offit and #PeterHotez, the world's top vaccine promoters, frantically warning us about the unique and frightening dangers inherent in developing a #coronavirus vaccine?
Scientists first attempted to develop a coronavirus vaccines after China's 2002 SARS-CoV outbreak. Teams of US & foreign scientists vaccinated animals with the four most promising vaccines. At first, the experiment seemed successful as all the animals developed a robust antibody response to coronavirus. However, when the scientists exposed the vaccinated animals to the wild virus, the results were horrifying. Vaccinated animals suffered hyper-immune responses including inflammation throughout their bodies terminating with fatal lung infections. Researchers had seen this same ""enhanced immune response"" during human testing of the failed RSV vaccine tests in the 1960s. Two children died.

Offit, Hotez and even Anthony Fauci (in an unguarded moment), have warned that any new coronavirus vaccine could trigger lethal immune reactions when vaccinated people come in contact with the wild virus. Instead of proceeding with caution, Fauci has made the criminally reckless choice to fast track his own vaccine (partially funded by Gates) and 7 Gates vaccines without animal studies that could provide early warning of runaway immune response. Gates is so worried about the danger that he says he won’t distribute his vaccines until governments agree to indemnify him against lawsuits. On Feb 4, when there were only 11 active cases in the USA, Fauci quietly pushed through regulations giving coronavirus vaccine makers full immunity from liability.

Here are the studies referenced in the video: 

2012 Study: Immunization with SARS coronavirus vaccines leads to pulmonary immunopathology on challenge with the SARS virus: https://www.ncbi.nlm.nih.gov/pubmed/22536382

Federal Register giving liability protection, The PREP Act: https://www.phe.gov/Preparedne…/…/prepact/Pages/COVID19.aspx",,,,-0.88
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,41195,N/A,2021-01-28 11:18:26 EST,2021-01-28,11:18:26,Status,4,0,4,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159998222366789,Hello guys need help in knowing my son! I have an 8 yr old on asd and now I have 11 month old. When a 11month old uses your hand as a tool (pulls your hand to do things) is this always a sign of autism? Do NT kids do this as well? Any answers will be appreciated 🙏,,,,,,,,,-8.75
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,41195,N/A,2021-01-28 11:18:21 EST,2021-01-28,11:18:21,Status,2,0,2,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159998475736789,"Hi! Does anyone know any chiropractor or other therapist in the UK, that does nose adjustments? Thank you in advance. Evanthia",,,,,,,,,-17.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2347,N/A,2021-01-28 10:58:59 EST,2021-01-28,10:58:59,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1058593474626414,,https://www.facebook.com/photo.php?fbid=241458964108866&set=gm.1058593474626414&type=3,,,,,,,,-46
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,41195,N/A,2021-01-28 10:00:37 EST,2021-01-28,10:00:37,Status,3,0,3,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159998715606789,"Hi all, I’m having a new kitchen put in can you please recommend a affordable filter for the tap water /sink Thankyou",,,,,,,,,-11.67
New Yorkers for Medical Freedom and Parental Rights,,1218342048354149,none,,,2020-01-05 23:47:04 EST,2012,N/A,2021-01-28 09:49:17 EST,2021-01-28,09:49:17,Link,5,4,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1218342048354149/permalink/1649918675196482,"IT IS NOT A VACCINE!!! IT DOESN'T STOP YOU FROM GETTING ANY COVID, IT DOESN'T STOP YOU FROM SPREADING ANY COVID, IT DOESN'T STOP YOU FROM HAVING COVID SYMPTOMS WAKE UP!!!!!",https://vaccineimpact.com/2021/why-would-anyone-choose-to-receive-an-experimental-covid-mrna-injection/,,,Why Would Anyone Choose to Receive an Experimental COVID mRNA Injection?,"The headlines and subject matter of our articles the past couple of weeks have been very somber, documenting how serious injuries and deaths are happening just shortly after people have been injected",,,,-0.71
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,362,N/A,2021-01-28 09:45:42 EST,2021-01-28,09:45:42,Photo,6,0,1,1,0,0,4,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/299208331360137/permalink/412243516723284,,https://www.facebook.com/photo.php?fbid=10157763826622023&set=p.10157763826622023&type=3,,AND THEN WE TOLD THEM TO WEAR TWO MASKS!,Yvonne,,,,,-0.67
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2347,N/A,2021-01-28 09:04:52 EST,2021-01-28,09:04:52,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1058539511298477,,https://www.facebook.com/groups/291345085628103/permalink/447386073357336/,,,This is a re-share of a post,,,,,-42
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,41195,N/A,2021-01-28 09:01:23 EST,2021-01-28,09:01:23,Status,4,0,4,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159997887316789,"Hello, my toddler (2,5 yo) is having growing pain in his knees. It started last week, and every night when he settles down in bed he would start crying/screaming showing me his knees. The pain will disappear in a minute or two and then it comes again for few more times. Can you share experience and how can I help him with the pain naturally? TIA",,,,,,,,,-8.75
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,41195,N/A,2021-01-28 09:01:05 EST,2021-01-28,09:01:05,Status,50,5,45,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159998457571789,"Hello my baby was 2 weeks old yesterday, the health visitor told me should be giving him vitamin D supplements ? Hes exclusively breastfed ? I don't trust supermarket brands of vitamins . Can anyone reccomend / advise ? Thanks",,,,,,,,,1.43
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2347,N/A,2021-01-28 08:58:26 EST,2021-01-28,08:58:26,Native Video,1,0,0,0,0,0,0,0,1,0,share,-,0,88013,0,00:30:33,https://www.facebook.com/groups/643541389464960/permalink/1058536494632112,,,,,,,,,,-19
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,362,N/A,2021-01-28 08:30:46 EST,2021-01-28,08:30:46,YouTube,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/299208331360137/permalink/412209053393397,,https://youtube.com/watch?v=fOzdvyxUILs&feature=share,,,Native American tribe seeks exemption from Biden admin’s drilling pause,Former Utah Congressman Jason Chaffetz shares his thoughts on the Biden administration halting the Keystone XL pipeline. #FoxBusiness #DobbsSubscribe to Fox ...,,,,-28
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,362,N/A,2021-01-28 08:25:48 EST,2021-01-28,08:25:48,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/299208331360137/permalink/412206706726965,,https://www.businessinsider.com/amazon-looks-to-turn-malls-into-giant-fulfillment-centers-report-2020-8?amp,,,Amazon reportedly wants to take over JCPenney and Sears stores to turn malls into giant fulfillment centers,Amazon would benefit by gaining well-located warehouse space in cities and could decrease delivery time on orders.,,,,-40
