Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,31882,32982,2020-05-31 14:22:00 EDT,2020-05-31,14:22:00,Photo,901,344,359,121,25,5,2,43,2,0,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/1941511099317798,"If you ever received a vaccine or been present while a vaccine was being given, did the doctor talk about the different risks associated with it?",https://www.facebook.com/earthley/photos/a.749202208548699/1941508909318017/?type=3,,Discussio on Question Have you ever had a doctor discuss the risks associated with a vaccine prior to administering it? Earthley wellness,,,,,,1.32
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1912090,1877243,2020-05-31 14:00:22 EDT,2020-05-31,14:00:22,Link,77,47,1,25,4,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3137529556289782,Turns out celery isn't all hype.,https://www.healthy-holistic-living.com/10-surprising-health-benefits-of-celery/?utm_source=HHL&utm_medium=PP,,,"Benefits of Celery, Nutrition Facts, Recipes and More",Celery is an excellent source of antioxidants and beneficial enzymes.,,,,-2.17
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,113439,123143,2020-05-31 12:57:30 EDT,2020-05-31,12:57:30,Photo,59,37,7,1,12,1,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2648229338757804,"Last day to enter is June 3! Don't miss this chance to win a once-in-a-lifetime sailing excursion with RFK, Jr. at the Kennedy Compound. Donate $10 or more in support of Children’s Health Defense, and you could meet Mr. Kennedy in Hyannisport, MA, where you and a guest will take a tour of the compound, go sailing, and have dinner at one of Hyannisport's quaint restaurants. To enter, visit prizeo.com/rfkjr:=:https://www.prizeo.com/campaigns/RFK-Jr/go-sailing-with-rfkjr-at-the-kennedy-compound?utm_campaign=RFK-Kennedy-Compound-2020&utm_medium=referral&utm_content=RFKJr&utm_source=vanity-url.",https://www.facebook.com/ChildrensHealthDefense/photos/a.1806802292900517/2648228748757863/?type=3,,,,,,,,-5.95
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1912090,1877243,2020-05-31 12:00:55 EDT,2020-05-31,12:00:55,Link,38,6,4,6,0,13,2,6,1,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3137528479623223,"This story will provide important context for the headline, and I encourage you to read it—but really, the headline tells you what you need to know: It was 80 degrees Fahrenheit above the Arctic Circle.",https://www.healthy-holistic-living.com/leather-bags-covered-in-mold-after-being-left-untouched-in-malaysia/?utm_source=HHL,,,Leather bags covered in MOLD after being left untouched in Malaysia,"During the lockdown in Malaysia, untouched leather goods have become victims of mold, destroying the pricey products left unprotected in the wake of the coronavirus.",,,,-4.39
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1912090,1877243,2020-05-31 10:00:33 EDT,2020-05-31,10:00:33,Link,119,41,14,35,3,0,0,21,0,5,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3141779515864786,"“I never really feel ‘well,’ but...""",http://ed.gr/chx6g,https://themighty.com/2019/03/what-i-dont-feel-good-means-chronic-illness/?utm_source=media_partner&utm_medium=facebook&utm_campaign=HealthyHolisticLiving,,15 Things People With Chronic Illness Mean When They Say 'I Don't Feel Good',"“I never really feel ‘well,’ but...""",,,,-1.4
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,31882,32982,2020-05-31 09:22:34 EDT,2020-05-31,09:22:34,Photo,29,11,5,1,12,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/1941231646012410,"You'll want to jump on this sale, folks! Now through June 1st our Pain Relief Rub and Anxiety Calm formulas are 20% OFF with code STRESSFREE. Click below to shop!",https://www.facebook.com/earthley/photos/a.749202208548699/1941231466012428/?type=3,,,,,,,,-23.52
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1912090,1877243,2020-05-31 09:00:05 EDT,2020-05-31,09:00:05,Link,376,154,16,180,18,8,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3137526766290061,Vegan and delicious,https://www.healthy-holistic-living.com/chocolate-cake-with-avocado/?utm_source=HHL,,,Chocolate Cake With Avocado Instead of Eggs & Butter - Healthy Holistic Living,This vegan cake (no eggs or butter!) is so delicious that our kids begged for more. Try this recipe of chocolate cake with avocado!,,,,2.25
Melissa Malinowski Naturopath Practitioner,IntegrativeNutritionalTherapies,276177918209,HEALTH & WELLNESS WEBSITE,US,"Melissa Malinowski focuses on intentional living and creating a healthy home. She implements bioscan assessments across the US to uncover fundamental root imbalances for people & pets, to help them live their best lives.",2020-01-30 20:57:48 EST,5564,5700,2020-05-31 07:21:45 EDT,2020-05-31,07:21:45,Photo,30,15,6,0,9,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/IntegrativeNutritionalTherapies/posts/10158429483868210,"Can anyone use some inspiration on how to create miracle mornings right now?! They really make a huge impact of my emotional, spiritual and physical aspects of my entire day, especially in these times! And you, what is helping you in the mornings right now? Here is a glimpse into what I do ➜ http://www.integrativenutritionaltherapies.com/miracle-mornings/ P.S. Here is a shot from Ormond Beach, I'm reminiscing on my time in Florida where I watched the sunrise every morning while walking barefoot along the ocean.",https://www.facebook.com/IntegrativeNutritionalTherapies/photos/a.279265483209/10158429477938210/?type=3,,,,,,,,-3.1
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1912090,1877243,2020-05-31 07:00:39 EDT,2020-05-31,07:00:39,Photo,"5,402",2993,47,1839,357,8,139,10,0,9,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3141443362565068,This is good advice.,https://www.facebook.com/mynaturalmedicine/photos/a.1593462310965167/2491046714540051/?type=3,,"""Stay away from negative people. They have a problem for every solution.' Albert Einstein Love NaturalMedicine",I Love Natural Medicine,,,,,3.63
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1912090,1877243,2020-05-31 06:00:34 EDT,2020-05-31,06:00:34,Link,167,70,5,84,4,2,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3137634166279321,"Do you have a desire to fill your garden with sweet smelling roses? Growing them from cuttings is the best way to go, it's totally free and incredibly easy. Here's all you need to know.",https://www.naturallivingideas.com/grow-roses-from-cuttings/,,,How To Grow Roses From Cuttings,Do you have a desire to fill your garden with sweet smelling roses? Growing them from cuttings is the best way to go and here's all you need to know.,,,,1
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1912090,1877243,2020-05-31 05:00:32 EDT,2020-05-31,05:00:32,Photo,647,298,24,250,7,1,65,1,0,1,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3141254469250624,,https://www.facebook.com/healthyholisticliving/photos/a.327445603964872/3141254469250624/?type=3,,"Do you ever feel like your body's"" check engine"" light has been on and you're still driving it like ""nah it'll be fine""?",Timeline Photos,,,,,-2.3
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1912090,1877243,2020-05-31 04:00:15 EDT,2020-05-31,04:00:15,Status,35,7,26,0,1,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3141155932593811,Question of the day: What is your favorite podcast and why?,,,,,,,,,-2.43
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1912090,1877243,2020-05-31 03:00:17 EDT,2020-05-31,03:00:17,Photo,296,215,9,53,17,1,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3141068335935904,"""Better to be busy than to be busy worrying"" - Angela Lansbury",https://www.facebook.com/AskDrNandi/photos/a.312022975485597/3149053621782504/?type=3,,,"Partha Nandi, MD","""Better to be busy than to be busy worrying"" - Angela Lansbury",,,,-5.02
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1912090,1877243,2020-05-31 02:00:21 EDT,2020-05-31,02:00:21,Native Video,28,17,4,5,2,0,0,0,0,0,share,No,2680,101583,0,00:00:50,https://www.facebook.com/healthyholisticliving/posts/3140972999278771,Rich is more of a mindset than a number on a bank printout anyhow.,https://www.facebook.com/VegetableJuicing/videos/1937827369605665/,,,Juicing Vegetables,"The 7 Best Places To Live Rich Without Much Money
Learn more: https://bit.ly/2PxiEhJ:=:http://fitlife.tv/the-7-best-places-to-live-rich-without-much-money-so-you-can-bring-your-dreams-to-life/mindset/?utm_source=facebook&utm_medium=social&utm_campaign=lumen+video&utm_term=bestplaces+tips",,,,-5
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1912090,1877243,2020-05-31 00:00:39 EDT,2020-05-31,00:00:39,Link,64,34,1,18,8,0,0,1,0,2,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3137377496304988,"If it’s been a while since you called a loved one, now is a great time to reach out and let them know the small ways they have touched your life and maybe ask a question or two.",https://expand-your-consciousness.com/questions-for-a-loved-one-before-its-too-late/,,,Questions for a Loved One Before It’s Too Late,It’s only after a loved one has passed away that we realize all the questions we wished we would have asked.,,,,-2.61
1986: The Act,1986theact,109141140551945,INTEREST,US,An important film about the truth behind the1986 National Childhood Vaccine Injury Compensation program and vaccine makers who have immunity from prosecution.,2020-11-13 05:23:16 EST,N/A,N/A,2020-05-30 22:24:58 EDT,2020-05-31,22:24:58,Link,178,99,2,53,24,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1986theact/posts/178723036927088,,https://soundcloud.com/andy-wakefield-podcast/the-andy-wakefield-podcast-episode-24-vaccinated-v-unvaccinated-study-published,,,This is a re-share of a post,"Listen in as #AndyWakefield and #LoriGregory talk to Dr. Brian Hooker, author of this important landmark paper measuring the health outcomes of vaccinated versus unvaccinated children in three different medical practices.",,,,0
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,31882,32982,2020-05-30 22:22:21 EDT,2020-05-31,22:22:21,Status,319,127,112,6,64,0,0,0,0,10,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/1941670882635153,"We made a post that was specifically about medical freedom. But some people related that post to the George Floyd situation and rioting going on. Which is totally understandable! We would like to address where we stand on the horrible injustice and murder of George Floyd. George Floyd was murdered as a result of something that has been happening to people of color for hundreds of years. From Emmett Till to Rodney King to Breonna Taylor to Ahmaud Arbery, and many, many more! We have seen this racism, this hatred, and horrible treatment of people of color for too long. We are sickened by the behavior of Derek Chauvin and any authority figure who abuses their position of power in this way. It is unbelievable and disgusting that someone who is supposed to protect and serve would intentionally hurt another human like this... Sticking their knee in someones neck, treating them like less than an animal, and expect no repercussions! Not even be shamed by bystanders who told him to stop. And the other officers that were there are just as guilty and should be charged as well. This is a very emotional, difficult situation, and our hearts go out to those hurting right now. We support peaceful protests and hope everyone is safe through this. We understand that this is a very controversial topic, but felt it was important to speak on this.",,,,,,,,,-3.19
Circleofmamas,circleofmamas,1855831771359080,HEALTH & WELLNESS WEBSITE,US,"Our mission is to spread awareness of Vaccine Injuries. 

",2020-10-30 19:11:58 EDT,N/A,N/A,2020-05-30 20:26:11 EDT,2020-05-31,20:26:11,Photo,33,23,0,5,4,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/circleofmamas/posts/2620063128269270,,https://www.facebook.com/StopMandatoryVaccinationNow/photos/a.622834531182209/1758529557612695/?type=3,,"""TO MAKE A VACCINE IS ESSENTIALLY A MANIPULATION OF NATURE THAT CAN ONLY POSSIBLY END IN DISASTER."" -DR. DR. SUZANNE HUMPHRIES for moreinformation: circleofmamas.com",Stop Mandatory Vaccination,"A quote from Suzanne Humphries taken from ""Deadly Deception, Exposing the Dangers of Vaccines"", a film by Gary Null.",,,,1.74
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1912089,1877226,2020-05-30 20:00:37 EDT,2020-05-31,20:00:37,Link,69,41,1,23,4,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3137525916290146,"Ladies, lifting weights does NOT make you bulky.",https://www.healthy-holistic-living.com/how-weight-training-can-melt-fat-burn-more-calories-even-reduce-your-back-pain/?utm_source=HHL,,,"How Weight Training Can Melt Fat, Burn More Calories & Even Reduce Your Back Pain","Discover the benefits of weight training and how to build strength with easy exercises. It’s still a large misconception that women should not lift weights and many women still spend most of their time in the gym on cardio machines. According to the National Center for Health Statistics, only abou...",,,,-2.42
Circleofmamas,circleofmamas,1855831771359080,HEALTH & WELLNESS WEBSITE,US,"Our mission is to spread awareness of Vaccine Injuries. 

",2020-10-30 19:11:58 EDT,N/A,N/A,2020-05-30 19:48:57 EDT,2020-05-30,19:48:57,Photo,382,152,2,104,13,2,108,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/circleofmamas/posts/2620040374938212,It’s amazing what people are willing to do out of fear. #coronavirus #corona #covid #covidmemes #covidvaccine #fear #facts #factsoverfear #freedom #healthfreedom,https://www.facebook.com/circleofmamas/photos/a.1876263759315881/2620040374938212/?type=3,,coronavirus in the wild. injecting coronavirus directly into you.,Timeline Photos,,,,,20.11
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,31859,32958,2020-05-30 19:45:00 EDT,2020-05-30,19:45:00,Photo,52,38,3,7,4,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/1941377509331157,"Joint pain - whether from arthritis or another reason - can slow your entire life down. Ginger Root can help speed things back up!⁠ An effective anti-inflammatory, Ginger Root taken orally or applied topically has been shown to reduce swelling and ease pain! You can find Ginger Root supplements, or make your own tea to find this relief...OR...⁠ ⁠ Earthley's Pain Relief Rub is an AMAZING topical cream to massage into these swollen joints (and other aches and pains). Combining Ginger Root with other pain-relieving herbs as well as Full Spectrum CBD, we know you'll see a difference in how you feel! ⁠ You can also find Ginger Root in our Anti-Inflammatory tincture! This can be taken orally everyday to help with all your inflammation related pains!",https://www.facebook.com/earthley/photos/a.749202208548699/1941375745998000/?type=3,,did you know ginger root can help effectively ease pain related to arthritis Earthley -wellness,,,,,,-13.12
Circleofmamas,circleofmamas,1855831771359080,HEALTH & WELLNESS WEBSITE,US,"Our mission is to spread awareness of Vaccine Injuries. 

",2020-10-30 19:11:58 EDT,N/A,N/A,2020-05-30 18:50:56 EDT,2020-05-30,18:50:56,Photo,44,19,2,11,0,0,0,10,2,0,,-,0,0,0,N/A,https://www.facebook.com/circleofmamas/posts/2620009671607949,Before / After . #vaccineschedule #vaccineinjuryadvocate #vaccinerisk #beforeandafter #autism #foodallergies #foodallergyawareness #asthma #neurologicaldisorder #specialneeds #ataxia #apraxia #speechdelay #seizures #seizure #epilepsy #arthritis #syncope #health #publichealth,https://www.facebook.com/circleofmamas/photos/a.2045619329046989/2620009581607958/?type=3,,"TABLE Recommended schedule individual recommendations Recommended immunization details.) 2mo. and chil- Vaccine(s) DTP-1,9 OPV-1' Comments areas DTP-2, OPV-2 andemicity 6mo. 2-mo interval desired DTP-3 15mo.** MMR+T additional optional witha polio exposure exposure 18mo.** 4-6yr.93 DTP-4,OPV-3 Completion series Preferably before school Repeatever hroughoutlife change recommended construed absolute, preducts consult manufacturer's package enclosure dministration prepared manufacturer product. Diphtheria OPV-Oral, ttenuated poliovirus *Simultaneous dministration instructions storage, handling, pertussis followed appropriate measlas, mumps, combination). seventhbirthday. viruses combined compliance diphtheria combination, childhood immunization schedule",Photos from Circleofmamas's post,,,,,2.32
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1912089,1877226,2020-05-30 18:00:16 EDT,2020-05-30,18:00:16,Link,173,62,9,100,1,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3137525129623558,Grab a block and do these while you're watching TV (it feels SO good!).,https://www.healthy-holistic-living.com/6-exercises-to-erase-foot-and-ankle-pain-gentle-soothing/?utm_source=HHL,,,"6 Exercises to Erase Foot and Ankle Pain (Gentle, Soothing)","If you’re constantly suffering from achy feet, try this soothing DIY foot massage and ankle stretch. Chances are you don’t get a foot rub every day or even every time you need one. Treating yourself to regular foot massages can be expensive and time consuming. Well, the good news is that you can...",,,,1.04
