Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1908028,1876316,2020-11-29 15:00:15 EST,2020-11-29,15:00:15,Photo,"8,974",3923,587,2360,1361,568,136,3,0,36,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3685666418142757,,https://www.facebook.com/healthyholisticliving/photos/a.327445603964872/3685666418142757/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Flogin%2F%3Fnext%3Dhttps%253A%252F%252Fwww.facebook.com%252Flogin%252F%253Fnext%253Dhttps%25253A%25252F%25252Fwww.facebook.com%25252Flogin%25252F%25253Fnext%25253Dhttps%2525253A%2525252F%2525252Fwww.facebook.com%2525252Flogin%2525252F%2525253Fnext%2525253Dhttps%252525253A%252525252F%252525252Fwww.facebook.com%252525252Flogin%252525252F%252525253Fnext%252525253Dhttps%25252525253A%25252525252F%25252525252Fwww.facebook.com%25252525252Flogin%25252525252F%25252525253Fnext%25252525253Dhttps%2525252525253A%2525252525252F%2525252525252Fwww.facebook.com%2525252525252Flogin%2525252525252F%2525252525253Fnext%2525252525253Dhttps%252525252525253A%252525252525252F%252525252525252Fwww.facebook.com%252525252525252Flogin%252525252525252F%252525252525253Fnext%252525252525253Dhttps%25252525252525253A%25252525252525252F%25252525252525252Fwww.facebook.com%25252525252525252Flogin%25252525252525252F%25252525252525253Fnext%25252525252525253Dhttps%2525252525252525253A%2525252525252525252F%2525252525252525252Fwww.facebook.com%2525252525252525252Fhealthyholisticliving%2525252525252525252Fphotos%2525252525252525252Fa.327445603964872%2525252525252525252F3685666418142757%2525252525252525252F%2525252525252525253Ftype%2525252525252525253D3,,Timeline Photos,,,,,5.69
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,55299,57592,2020-11-29 14:00:59 EST,2020-11-29,14:00:59,Photo,"3,367",1658,50,343,54,2,1259,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/2145549838913922,Ignorance is bliss!,https://www.facebook.com/earthley/photos/a.749202208548699/2145549838913922/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Flogin%2F%3Fnext%3Dhttps%253A%252F%252Fwww.facebook.com%252Flogin%252F%253Fnext%253Dhttps%25253A%25252F%25252Fwww.facebook.com%25252Flogin%25252F%25253Fnext%25253Dhttps%2525253A%2525252F%2525252Fwww.facebook.com%2525252Flogin%2525252F%2525253Fnext%2525253Dhttps%252525253A%252525252F%252525252Fwww.facebook.com%252525252Flogin%252525252F%252525253Fnext%252525253Dhttps%25252525253A%25252525252F%25252525252Fwww.facebook.com%25252525252Flogin%25252525252F%25252525253Fnext%25252525253Dhttps%2525252525253A%2525252525252F%2525252525252Fwww.facebook.com%2525252525252Flogin%2525252525252F%2525252525253Fnext%2525252525253Dhttps%252525252525253A%252525252525252F%252525252525252Fwww.facebook.com%252525252525252Flogin%252525252525252F%252525252525253Fnext%252525252525253Dhttps%25252525252525253A%25252525252525252F%25252525252525252Fwww.facebook.com%25252525252525252Flogin%25252525252525252F%25252525252525253Fnext%25252525252525253Dhttps%2525252525252525253A%2525252525252525252F%2525252525252525252Fwww.facebook.com%2525252525252525252Fearthley%2525252525252525252Fphotos%2525252525252525252Fa.749202208548699%2525252525252525252F2145549838913922%2525252525252525252F%2525252525252525253Ftype%2525252525252525253D3,"My face when people say ""THE GOVERNMENT WOULD NEVER Do THAT"" 105 ??? ??? Earthley wellness-",Timeline Photos,,,,,4.52
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1908028,1876316,2020-11-29 14:00:38 EST,2020-11-29,14:00:38,Link,112,65,12,29,6,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3674794039229995,Some people forget how important H20 really is…,https://www.healthy-holistic-living.com/what-would-happen-if-you-replace-all-drinks-with-water/?utm_source=HHL,,,What Would Happen If You Replace All Drinks with Water,"Skin is the biggest organ of our bodies. It is composed of cells and those cells need water. Thus, a lot can be accomplished by keeping us hydrated.",,,,-1.29
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1908028,1876316,2020-11-29 14:00:15 EST,2020-11-29,14:00:15,Link,526,293,37,89,93,11,0,0,0,3,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3674793302563402,These are truly some of the most stunning depictions of winter.,https://www.healthy-holistic-living.com/20-best-winter-bird-photos-ever/?utm_source=HHL,,,20 Best Winter Bird Photos Ever,"Whether a bird has bright plumage or a brown tuft of feathers, they look brilliant during the winter.",,,,3.63
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1908028,1876316,2020-11-29 12:00:49 EST,2020-11-29,12:00:49,Link,276,159,27,45,24,18,1,0,0,2,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3674792582563474,"What do you think about this? The IKEA BOHO XL model includes a composting toilet, solar panels, energy-efficient appliances, and sustainable furniture.",https://www.healthy-holistic-living.com/ikeas-first-sustainable-tiny-home-is-packed-with-green-features/?utm_source=HHL,,,IKEA’s First Sustainable Tiny Home Is Packed With Green Features,You can certainly live large while staying small.,,,,1.9
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,55299,57592,2020-11-29 11:45:08 EST,2020-11-29,11:45:08,Photo,"2,473",1688,157,154,111,65,257,26,7,8,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/2145463388922567,"If you feel ""rage"" when you see people spending time with their families during a really stressful time (people they probably haven't seen in a year), then please seek mental health services. Honestly. If you are that stressed out and angry, please get the help you need to cope with life.",https://www.facebook.com/earthley/photos/a.749202208548699/2145463388922567/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Flogin%2F%3Fnext%3Dhttps%253A%252F%252Fwww.facebook.com%252Flogin%252F%253Fnext%253Dhttps%25253A%25252F%25252Fwww.facebook.com%25252Flogin%25252F%25253Fnext%25253Dhttps%2525253A%2525252F%2525252Fwww.facebook.com%2525252Flogin%2525252F%2525253Fnext%2525253Dhttps%252525253A%252525252F%252525252Fwww.facebook.com%252525252Flogin%252525252F%252525253Fnext%252525253Dhttps%25252525253A%25252525252F%25252525252Fwww.facebook.com%25252525252Flogin%25252525252F%25252525253Fnext%25252525253Dhttps%2525252525253A%2525252525252F%2525252525252Fwww.facebook.com%2525252525252Flogin%2525252525252F%2525252525253Fnext%2525252525253Dhttps%252525252525253A%252525252525252F%252525252525252Fwww.facebook.com%252525252525252Flogin%252525252525252F%252525252525253Fnext%252525252525253Dhttps%25252525252525253A%25252525252525252F%25252525252525252Fwww.facebook.com%25252525252525252Flogin%25252525252525252F%25252525252525253Fnext%25252525252525253Dhttps%2525252525252525253A%2525252525252525252F%2525252525252525252Fwww.facebook.com%2525252525252525252Fearthley%2525252525252525252Fphotos%2525252525252525252Fa.749202208548699%2525252525252525252F2145463388922567%2525252525252525252F%2525252525252525253Ftype%2525252525252525253D3,"Dan Primack @danprimack 。.… That feeling of rage when you walk by a single family house on thanksgiving with 12 cars lined up outside it. And you know they have kids in the local school. 1:53 PM. Nov 26, 2020 Twitter for iPhone",Timeline Photos,,,,,3.32
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,55299,57592,2020-11-29 11:28:44 EST,2020-11-29,11:28:44,Photo,775,49,179,9,1,7,524,2,4,0,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/2145446718924234,What would your response to this be?,https://www.facebook.com/earthley/photos/a.749202208548699/2145446548924251/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Flogin%2F%3Fnext%3Dhttps%253A%252F%252Fwww.facebook.com%252Flogin%252F%253Fnext%253Dhttps%25253A%25252F%25252Fwww.facebook.com%25252Flogin%25252F%25253Fnext%25253Dhttps%2525253A%2525252F%2525252Fwww.facebook.com%2525252Flogin%2525252F%2525253Fnext%2525253Dhttps%252525253A%252525252F%252525252Fwww.facebook.com%252525252Flogin%252525252F%252525253Fnext%252525253Dhttps%25252525253A%25252525252F%25252525252Fwww.facebook.com%25252525252Flogin%25252525252F%25252525253Fnext%25252525253Dhttps%2525252525253A%2525252525252F%2525252525252Fwww.facebook.com%2525252525252Flogin%2525252525252F%2525252525253Fnext%2525252525253Dhttps%252525252525253A%252525252525252F%252525252525252Fwww.facebook.com%252525252525252Flogin%252525252525252F%252525252525253Fnext%252525252525253Dhttps%25252525252525253A%25252525252525252F%25252525252525252Fwww.facebook.com%25252525252525252Flogin%25252525252525252F%25252525252525253Fnext%25252525252525253Dhttps%2525252525252525253A%2525252525252525252F%2525252525252525252Fwww.facebook.com%2525252525252525252Fearthley%2525252525252525252Fphotos%2525252525252525252Fa.749202208548699%2525252525252525252F2145446548924251%2525252525252525252F%2525252525252525253Ftype%2525252525252525253D3,"""Medical professionals are the most trusted source for health information"" The CDC Earthley we wellness",,,,,,1.04
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1908028,1876316,2020-11-29 11:00:24 EST,2020-11-29,11:00:24,Link,106,59,0,41,6,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3685099248199474,Magnesium is an essential mineral that plays a vital role in human health. While it’s responsible for over 600 reactions in the body–including energy metabolism and creation of proteins–experts estimate that about 50% of Americans are deficient.,http://ed.gr/cp5cs,https://www.mykoreessentials.com/blog/25-Magnesium-Filled-Foods-That-Can-Lower-Your-Risk-Of-Anxiety-Depression-Heart-Attacks-And-More.html?utm_source=Facebook&utm_medium=Social&utm_campaign=Blog,,"35 Magnesium Filled Foods That Can Lower Your Risk Of Anxiety, Depression, Heart Attacks And More",Learn more about Magnesium and the other great ingredients that go into myKoreEssentials,,,,-1.37
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,55299,57592,2020-11-29 10:00:32 EST,2020-11-29,10:00:32,Photo,20,13,0,5,2,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/2145364168932489,"Men are not the easiest creatures to shop for! So let us help 😊 From body care, nourishment, to maintaining the beard, we can help you make shopping for him easy peasy! Plus, save 20% on ALL these products now through the 30th! Use code: BFWEEKEND at checkout to save!",https://www.facebook.com/earthley/photos/a.749202208548699/2145364168932489/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Flogin%2F%3Fnext%3Dhttps%253A%252F%252Fwww.facebook.com%252Flogin%252F%253Fnext%253Dhttps%25253A%25252F%25252Fwww.facebook.com%25252Flogin%25252F%25253Fnext%25253Dhttps%2525253A%2525252F%2525252Fwww.facebook.com%2525252Flogin%2525252F%2525253Fnext%2525253Dhttps%252525253A%252525252F%252525252Fwww.facebook.com%252525252Flogin%252525252F%252525253Fnext%252525253Dhttps%25252525253A%25252525252F%25252525252Fwww.facebook.com%25252525252Flogin%25252525252F%25252525253Fnext%25252525253Dhttps%2525252525253A%2525252525252F%2525252525252Fwww.facebook.com%2525252525252Flogin%2525252525252F%2525252525253Fnext%2525252525253Dhttps%252525252525253A%252525252525252F%252525252525252Fwww.facebook.com%252525252525252Flogin%252525252525252F%252525252525253Fnext%252525252525253Dhttps%25252525252525253A%25252525252525252F%25252525252525252Fwww.facebook.com%25252525252525252Flogin%25252525252525252F%25252525252525253Fnext%25252525252525253Dhttps%2525252525252525253A%2525252525252525252F%2525252525252525252Fwww.facebook.com%2525252525252525252Fearthley%2525252525252525252Fphotos%2525252525252525252Fa.749202208548699%2525252525252525252F2145364168932489%2525252525252525252F%2525252525252525253Ftype%2525252525252525253D3,"‎'‎20% OFF STORE WIDE Black Friday Deals Nov.27- 27-30 Code: BEWEEKEND 3-In-1 Soap For quick and easy showers! Tame the Beard Oil No mor wiry, scratchy beards with this softening oil. Earthley Earthley Earthley ATURAM Nourish Him Naturally Everything he needs in a liquid mul tiv itamin. KIN Earthley A Ertlley Nلم Mineral Deodorant Kick Man Stink with our toxin-free deodoran Scents for him: Woods Rustic‎'‎",Timeline Photos,,,,,-37.3
Melissa Malinowski Naturopath Practitioner,IntegrativeNutritionalTherapies,276177918209,HEALTH & WELLNESS WEBSITE,US,"Melissa Malinowski focuses on intentional living and creating a healthy home. She implements bioscan assessments across the US to uncover fundamental root imbalances for people & pets, to help them live their best lives.",2020-01-30 20:57:48 EST,6153,6452,2020-11-29 08:50:32 EST,2020-11-29,08:50:32,Photo,48,23,2,4,16,0,0,0,0,3,,-,0,0,0,N/A,https://www.facebook.com/IntegrativeNutritionalTherapies/posts/10158964162513210,"We are outside this morning hiking and playing ball, watching the gorgeous sunrise, getting the sun's rays directly on our face! Did you know your eyes and your skin are your solar panels?! If you charge them correctly, they will power your entire body. When we talk about benefits of sunlight, we think vitamin D, but the details and role that the sun plays in the human body goes far further. Scientifically, sunshine has a lot of benefits for our bodies. Here are seven great reasons to get outside and soak in the sun. 1. Improves your sleep Your body creates a hormone called melatonin that is critical to helping you sleep. Because your body starts producing it when it’s dark, you usually start to feel sleepy two hours after the sun sets, which is one of the reasons our bodies naturally stay up later in the summer. Research indicates that an hour of natural light in the morning will help you sleep better. Sunshine regulates your circadian rhythm by telling your body when to increase and decrease your melatonin levels. So, the more daylight exposure you can get, the better your body will produce melatonin when it’s time to go to sleep. 2. Reduces stress Melatonin also lowers stress reactivity and being outside will help your body naturally regulate melatonin, which can help reduce your stress level. Additionally, because you're often doing something active when you’re outside (walking, playing, etc.), that extra exercise also helps to lower stress. 3. Maintains strong bones One of the best (and easiest) ways to get vitamin D is by being outside. Our bodies produce vitamin D when exposed to sunlight—about 15 minutes in the sun a day is adequate if you’re fair skinned. And since Vitamin D helps your body maintain calcium and prevents brittle, thin, or misshapen bones, soaking in sun may be just what the doctor ordered. 4. Helps keep the weight off (hello!) Getting outside for 30 minutes sometime between 8 a.m. and noon has been linked to weight loss. There are other factors linked to this, of course, but it seems there's a connection between sunlight in the early morning and weight loss. 5. Strengthens your immune system (critical every day, but especially right now) Vitamin D is also critical for your immune system, and with consistent exposure to sunlight, you can help strengthen it. A healthy immune system can help reduce the risk of illness, infections, some cancers, and mortality after surgery. 6. Fights off depression and other mood imbalances It’s not just in your head; there’s a scientific reason being in the sunshine improves your mood. Sunshine boosts your body’s level of serotonin, which is a chemical that improves your mood and helps you stay calm and focused. Increased exposure to natural light may help ease the symptoms of seasonal affective disorder--a change in mood that typically occurs in the fall and winter months when there are fewer hours of daylight. UVA light also triggers the production of serotonin and dopamine and releases endorphins along with a small opiate effect. The end result - you feel good. 7. Can give you a longer life A study that followed 30,000 Swedish women revealed that those who spent more time in the sun lived six months to two years longer than those with less sun exposure. More research needs to be done in this area, but it’s something scientists are continuing to study. Do you love watching the sun rise too?",https://www.facebook.com/IntegrativeNutritionalTherapies/photos/a.10152619720978210/10158964161868210/?type=3,,,,,,,,-1.98
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,55299,57592,2020-11-29 08:00:15 EST,2020-11-29,08:00:15,Photo,61,38,3,5,15,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/2145273202274919,"Over the years, multiple companies have been caught claiming their products were clean, but using not-so-clean ingredients. Mostly because they had third-party companies manufacturing their items and they didn't really know what was going on. That will never happen to us...because we formulate and make everything ourselves. :) Purely clean products are too important to us to outsource.",https://www.facebook.com/earthley/photos/a.749202208548699/2145273202274919/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Flogin%2F%3Fnext%3Dhttps%253A%252F%252Fwww.facebook.com%252Flogin%252F%253Fnext%253Dhttps%25253A%25252F%25252Fwww.facebook.com%25252Flogin%25252F%25253Fnext%25253Dhttps%2525253A%2525252F%2525252Fwww.facebook.com%2525252Flogin%2525252F%2525253Fnext%2525253Dhttps%252525253A%252525252F%252525252Fwww.facebook.com%252525252Flogin%252525252F%252525253Fnext%252525253Dhttps%25252525253A%25252525252F%25252525252Fwww.facebook.com%25252525252Flogin%25252525252F%25252525253Fnext%25252525253Dhttps%2525252525253A%2525252525252F%2525252525252Fwww.facebook.com%2525252525252Flogin%2525252525252F%2525252525253Fnext%2525252525253Dhttps%252525252525253A%252525252525252F%252525252525252Fwww.facebook.com%252525252525252Flogin%252525252525252F%252525252525253Fnext%252525252525253Dhttps%25252525252525253A%25252525252525252F%25252525252525252Fwww.facebook.com%25252525252525252Flogin%25252525252525252F%25252525252525253Fnext%25252525252525253Dhttps%2525252525252525253A%2525252525252525252F%2525252525252525252Fwww.facebook.com%2525252525252525252Fearthley%2525252525252525252Fphotos%2525252525252525252Fa.749202208548699%2525252525252525252F2145273202274919%2525252525252525252F%2525252525252525253Ftype%2525252525252525253D3,"We made this ourselves, just for you. Earthley wejlnese A Earthley GUT HEALTH OIL 2o1 Earthley wellness Earthley ENERGY PLUS NOURISH ME NATURALLY VACCINE DETOX 201",Timeline Photos,,,,,-12.23
Children's Health Defense,ChildrensHealthDefense,1797590283821718,NONPROFIT ORGANIZATION,US,"End childhood health epidemics by exposing causes, eliminating harmful exposures; seeking justice for the injured and establishing safeguards.",2019-03-08 13:04:29 EST,129121,141657,2020-11-29 07:02:09 EST,2020-11-29,07:02:09,Link,194,113,5,59,7,1,0,9,0,0,,-,0,0,0,N/A,https://www.facebook.com/ChildrensHealthDefense/posts/2802107686703301,"Suppressing science is a danger to public health, causing deaths by exposing people to unsafe or ineffective interventions and preventing them from benefiting from better ones.",https://childrenshealthdefense.org/defender/pandemic-exposes-science-suppressed-political-financial-gain/?utm_source=fb&utm_medium=defender,,,"Pandemic Exposes How Science Is Suppressed for Political, Financial Gain • Children's Health Defense","Suppressing science is a danger to public health, causing deaths by exposing people to unsafe or ineffective interventions and preventing them from benefiting from better ones.",,,,-1.1
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1908028,1876316,2020-11-29 06:00:24 EST,2020-11-29,06:00:24,Link,157,76,10,13,48,1,5,0,0,4,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3674791679230231,I want twelve.,https://www.healthy-holistic-living.com/japanese-photographer-captures-a-shy-at-first-baby-meerkat-and-its-family-in-23-pics/?utm_source=HHL,,,Japanese Photographer Captures A Shy-At-First Baby Meerkat And Its Family In 23 Pics,Photographer with twitter handle mamekori15 captured photos of an adorable meerkat family and its newborn pups.,,,,1.08
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1908028,1876316,2020-11-29 05:00:29 EST,2020-11-29,05:00:29,Photo,"1,795",1080,10,510,172,14,1,0,1,7,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3684346308274768,,https://www.facebook.com/healthyholisticliving/photos/a.327445603964872/2863490173693723/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Flogin%2F%3Fnext%3Dhttps%253A%252F%252Fwww.facebook.com%252Flogin%252F%253Fnext%253Dhttps%25253A%25252F%25252Fwww.facebook.com%25252Flogin%25252F%25253Fnext%25253Dhttps%2525253A%2525252F%2525252Fwww.facebook.com%2525252Flogin%2525252F%2525253Fnext%2525253Dhttps%252525253A%252525252F%252525252Fwww.facebook.com%252525252Flogin%252525252F%252525253Fnext%252525253Dhttps%25252525253A%25252525252F%25252525252Fwww.facebook.com%25252525252Flogin%25252525252F%25252525253Fnext%25252525253Dhttps%2525252525253A%2525252525252F%2525252525252Fwww.facebook.com%2525252525252Flogin%2525252525252F%2525252525253Fnext%2525252525253Dhttps%252525252525253A%252525252525252F%252525252525252Fwww.facebook.com%252525252525252Flogin%252525252525252F%252525252525253Fnext%252525252525253Dhttps%25252525252525253A%25252525252525252F%25252525252525252Fwww.facebook.com%25252525252525252Flogin%25252525252525252F%25252525252525253Fnext%25252525252525253Dhttps%2525252525252525253A%2525252525252525252F%2525252525252525252Fwww.facebook.com%2525252525252525252Fhealthyholisticliving%2525252525252525252Fphotos%2525252525252525252Fa.327445603964872%2525252525252525252F2863490173693723%2525252525252525252F%2525252525252525253Ftype%2525252525252525253D3,"Once a wise man was asked... ""What is the meaning of life?"" He replied, ""Life itself has no meaning, Life is an opportunity to create meaning...' holistic healthy living",Healthy Holistic Living,,,,,1.15
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1908028,1876316,2020-11-29 04:00:31 EST,2020-11-29,04:00:31,Status,190,16,163,11,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3684235898285809,Question of the day: What is your go-to over-the-counter cold remedy?,,,,,,,,,2
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1908028,1876316,2020-11-28 22:00:00 EST,2020-11-29,22:00:00,Link,446,188,10,42,155,0,0,0,0,51,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3674790902563642,❤️,https://www.healthy-holistic-living.com/rescued-kangaroo-cant-stop-hugging-the-volunteers-who-saved-her-life/?utm_source=HHL,,,Rescued Kangaroo Can’t Stop Hugging The Volunteers Who Saved Her Life,"13y old female kangaroo, named ‘Queen Abi’ is affectionately giving hugs to the folks who originally rescued her. Her love brings attention to kangaroo hunting, a problem that has left numerous joeys orphaned in the outback of Australia.",,,,3.08
Earthley,earthley,749122528556667,HEALTH & WELLNESS WEBSITE,US,"An all-natural alternative to your personal care and wellness needs! Soaps, salves, tinctures, and more!!!",2018-10-18 03:36:42 EDT,55299,57592,2020-11-28 20:00:58 EST,2020-11-29,20:00:58,Photo,"1,242",818,42,151,227,2,0,0,0,2,,-,0,0,0,N/A,https://www.facebook.com/earthley/posts/2144860445649528,"It needs to be said...again, and again, and again. People who ""believe in science"" are following Scientism, NOT science! Science is the process of inquiry, asking questions, learning new things. It is never settled. It is always changing. It's not meant to be a belief system, and those who ""believe in it"" anyway are actually anti-science!",https://www.facebook.com/earthley/photos/a.749202208548699/2144860445649528/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Flogin%2F%3Fnext%3Dhttps%253A%252F%252Fwww.facebook.com%252Flogin%252F%253Fnext%253Dhttps%25253A%25252F%25252Fwww.facebook.com%25252Flogin%25252F%25253Fnext%25253Dhttps%2525253A%2525252F%2525252Fwww.facebook.com%2525252Flogin%2525252F%2525253Fnext%2525253Dhttps%252525253A%252525252F%252525252Fwww.facebook.com%252525252Fearthley%252525252Fphotos%252525252Fa.749202208548699%252525252F2144860445649528%252525252F%252525253Ftype%252525253D3,Science is not a belief system Earthley we -wellness-,Timeline Photos,,,,,1.66
Healthy Holistic Living,healthyholisticliving,134953239880777,HEALTH & WELLNESS WEBSITE,US,"""The greatest discovery of any generation is that human beings can alter their lives by altering the attitudes of their minds.""            ",2014-04-16 16:05:04 EDT,1908028,1876316,2020-11-28 20:00:54 EST,2020-11-29,20:00:54,Link,429,25,40,22,1,5,1,105,230,0,,-,0,0,0,N/A,https://www.facebook.com/healthyholisticliving/posts/3669501129759286,Truly horrific- it's such a beautiful creature 😢,https://www.healthy-holistic-living.com/sacred-white-spirit-moose-is-killed-by-hunters-in-canada-to-the-outrage-of-local-indigenous-population-who-believe-the-animals-give-good-luck/?utm_source=HHL,,,Sacred White 'Spirit Moose' Is Killed By Hunters In Canada To The Outrage Of Local Indigenous Population Who Believe The Animals Give Good Luck,"The incident is currently being investigated by the Ministry of Natural Resources and Forestry, and it appears the hunters have a second chance to do the right thing.",,,,2.96
1986: The Act,1986theact,109141140551945,INTEREST,US,An important film about the truth behind the1986 National Childhood Vaccine Injury Compensation program and vaccine makers who have immunity from prosecution.,2020-11-13 05:23:16 EST,17401,19710,2020-11-28 19:16:23 EST,2020-11-29,19:16:23,Native Video,54,38,1,3,10,0,0,0,0,2,share,No,779,6218,0,00:00:46,https://www.facebook.com/1986theact/posts/234204901378901,We <3 Dr. Patrick... #TheWellnessWay,https://www.facebook.com/drpatrickflynn/videos/287119349372697/,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Flogin%2F%3Fnext%3Dhttps%253A%252F%252Fwww.facebook.com%252Flogin%252F%253Fnext%253Dhttps%25253A%25252F%25252Fwww.facebook.com%25252Flogin%25252F%25253Fnext%25253Dhttps%2525253A%2525252F%2525252Fwww.facebook.com%2525252Flogin%2525252F%2525253Fnext%2525253Dhttps%252525253A%252525252F%252525252Fwww.facebook.com%252525252Flogin%252525252F%252525253Fnext%252525253Dhttps%25252525253A%25252525252F%25252525252Fwww.facebook.com%25252525252Flogin%25252525252F%25252525253Fnext%25252525253Dhttps%2525252525253A%2525252525252F%2525252525252Fwww.facebook.com%2525252525252Flogin%2525252525252F%2525252525253Fnext%2525252525253Dhttps%252525252525253A%252525252525252F%252525252525252Fwww.facebook.com%252525252525252Flogin%252525252525252F%252525252525253Fnext%252525252525253Dhttps%25252525252525253A%25252525252525252F%25252525252525252Fwww.facebook.com%25252525252525252Flogin%25252525252525252F%25252525252525253Fnext%25252525252525253Dhttps%2525252525252525253A%2525252525252525252F%2525252525252525252Fwww.facebook.com%2525252525252525252Fdrpatrickflynn%2525252525252525252Fvideos%2525252525252525252F287119349372697%2525252525252525252F,,Dr. Patrick Flynn,"💚 ""I think women are very strong and very unbelievable.

But if we stress them out, they will end up SICK. 🤒

⚠️ Women are getting sicker and sicker and SICKER every single year!

I, as a man, can’t handle that! 💔

FIND MORE OF MY VIDEOS HERE: 🔻
youtube.com/drpatrickflynn:=:https://www.youtube.com/drpatrickflynn",,,,-4.24
